State,Name,Address,Price,Bed_Info,Phone,low_price,high_price
Indiana,"1145 N Belleview Pl, Indianapolis, IN 46222","1145 N Belleview Pl, Indianapolis, IN 46222",1888,"3 Beds, 2 Baths, 1,700 sq ft",3177851952.0,1888,1888
Indiana,"5849 Jackie Ln, Indianapolis, IN 46221","5849 Jackie Ln, Indianapolis, IN 46221",2085,"3 Beds, 2.5 Baths, 1,808 sq ft",,2085,2085
Indiana,"1225 Lasalle St, Indianapolis, IN 46201","1225 Lasalle St, Indianapolis, IN 46201",2500,"4 Beds, 3 Baths, 1,838 sq ft",4638007549.0,2500,2500
Indiana,"4439 W 34th St, Indianapolis, IN 46222","4439 W 34th St, Indianapolis, IN 46222",1436,"3 Beds, 1.5 Baths, 1,100 sq ft",3173163608.0,1436,1436
Indiana,"8142 Corktree Dr, Indianapolis, IN 46239","8142 Corktree Dr, Indianapolis, IN 46239",1750,"4 Beds, 2.5 Baths, 1,992 sq ft",3175974681.0,1750,1750
Indiana,"145 Oleta Dr, Indianapolis, IN 46217","145 Oleta Dr, Indianapolis, IN 46217",1335,"3 Beds, 1 Bath, 1,511 sq ft",3176473310.0,1335,1335
Indiana,"2457 Sheldon St, Indianapolis, IN 46218","2457 Sheldon St, Indianapolis, IN 46218",1995,"3 Beds, 2.5 Baths, 1,800 sq ft",3178277190.0,1995,1995
Indiana,"6802 Harriet Dr, Indianapolis, IN 46237","6802 Harriet Dr, Indianapolis, IN 46237",2515,"4 Beds, 2.5 Baths, 4,248 sq ft",3176994828.0,2515,2515
Indiana,"4150 Candy Apple Blvd, Indianapolis, IN 46235","4150 Candy Apple Blvd, Indianapolis, IN 46235",1815,"3 Beds, 2.5 Baths, 1,440 sq ft",4634002534.0,1815,1815
Indiana,"1842 Brook Crossing Way, Indianapolis, IN 46229","1842 Brook Crossing Way, Indianapolis, IN 46229",1850,"3 Beds, 2 Baths, 1,392 sq ft",3178277239.0,1850,1850
Indiana,"222 Richie Ave, Indianapolis, IN 46234","222 Richie Ave, Indianapolis, IN 46234",1645,"3 Beds, 2 Baths, 1,286 sq ft",4632349844.0,1645,1645
Indiana,"3445 N Washington Blvd, Indianapolis, IN 46205","3445 N Washington Blvd, Indianapolis, IN 46205",3000,"4 Beds, 2.5 Baths, 4,355 sq ft",4632130759.0,3000,3000
Indiana,"5777 Liberty Creek Dr E, Indianapolis, IN 46254","5777 Liberty Creek Dr E, Indianapolis, IN 46254",1745,"4 Beds, 2.5 Baths, 1,827 sq ft",4632225034.0,1745,1745
Iowa,The Hunt Club,"500 Hunt Club Dr, Tiffin, IA 52340",1600 - 1900,2 Beds,3195190079.0,1600,1900
Iowa,Oakcrest Condominiums,"1000 Oakcrest St, Iowa City, IA 52246",1525 - 1795,2 Beds,8333706992.0,1525,1795
Iowa,The Quarters Iowa City,"2401 Highway 6 E, Iowa City, IA 52240",620 - 1630,1-3 Beds,3196006207.0,620,1630
Iowa,Replay,"525 S Riverside Dr, Iowa City, IA 52246",979 - 2009,1-3 Beds,3196006037.0,979,2009
Iowa,The Banks Student Living,"104 E 7th St, Coralville, IA 52241",699 - 2796,Studio - 4 Beds,3196006492.0,699,2796
Iowa,1006 Oakcrest Street Apartments,"1006 Oakcrest St, Iowa City, IA 52246",1050 - 1250,1-2 Beds,3196006652.0,1050,1250
Iowa,902 North Dodge Street Apartments,"902 N Dodge St, Iowa City, IA 52245",1050 - 1150,1-2 Beds,3196006212.0,1050,1150
Iowa,IA City Lofts,"627 Orchard Ct, Iowa City, IA 52246",1265,Studio,3196006096.0,1265,1265
Iowa,Walden Ridge Townhomes,"2517 Sylvan Glen Ct, Iowa City, IA 52246",1650,3 Beds,3195194185.0,1650,1650
Iowa,Orchards & Woodlands,"1956-2030 Broadway St, Iowa City, IA 52240",1200,2 Beds,3194995661.0,1200,1200
Iowa,1163 Baltic Ave,"1163 Baltic Ave, Tiffin, IA 52340",Call for Rent,Studio - 1 Bed,3196007094.0,0,0
Iowa,The Emory North Liberty,"1279 Emory Pl, North Liberty, IA 52317",1545 - 3118,1-2 Beds,3192505120.0,1545,3118
Iowa,Sycamore Suites,"202-204 Sycamore Dr, West Branch, IA 52358",1295 - 1350,2 Beds,8333831055.0,1295,1350
Iowa,Woodridge Estates,"31 Redtail Dr, Coralville, IA 52241",1175 - 2700,1-4 Beds,3196007284.0,1175,2700
Iowa,Village Pointe,"200 Village Dr, Tiffin, IA 52340",Call for Rent,2 Beds,3196006015.0,0,0
Iowa,965 Flats,"3231 Redhawk St, Coralville, IA 52241",1235 - 1625,1-2 Beds,3195194606.0,1235,1625
Iowa,Ventnor,"1111 Parkside St, Tiffin, IA 52340",1150,Studio,3195194644.0,1150,1150
Iowa,613 S Dubuque St,"613 S Dubuque St, Iowa City, IA 52240",1800,4 Beds,3195194466.0,1800,1800
Iowa,The Nest Iowa City,"123 E College St, Iowa City, IA 52240",1075 - 3450,1-3 Beds,3196006645.0,1075,3450
Iowa,The Hawthorne,"1601 McCleary Ln, Iowa City, IA 52245",1700 - 1950,2-3 Beds,3195194313.0,1700,1950
Iowa,1165 S Riverside Dr,"1165 S Riverside Dr, Iowa City, IA 52246",990 - 1795,Studio - 3 Beds,3196006967.0,990,1795
Iowa,Westgate Villa,"600 Westgate St, Iowa City, IA 52246",1040 - 1365,2-3 Beds,3195194427.0,1040,1365
Iowa,316 Maddie,"316 S Madison St, Iowa City, IA 52240",1550 - 2300,1-2 Beds,3196006206.0,1550,2300
Iowa,Emerald Ct Apts,"535 Emerald St, Iowa City, IA 52246",930 - 1175,2-3 Beds,3197298208.0,930,1175
Iowa,Seville Apts,"900 W Benton St, Iowa City, IA 52246",905 - 955,1-2 Beds,3195190021.0,905,955
Iowa,Mane Gate Apartments,"2725 Heinz Rd, Iowa City, IA 52240",1005 - 1525,1-3 Beds,3194995730.0,1005,1525
Iowa,926 Harlocke St (IC),"916-935 Harlocke St, Iowa City, IA 52246",1200 - 1650,2-4 Beds,3196006114.0,1200,1650
Iowa,Aspire at West Campus,"158 Hawkeye Ct, Iowa City, IA 52246",699 - 2060,1-2 Beds,3196007237.0,699,2060
Iowa,Ridge at Scott Park,"3701-3761 Eastbrook Dr, Iowa City, IA 52245",1221 - 1669,1-3 Beds,3196007163.0,1221,1669
Iowa,Sycamore Apartments,"2037 Kountry Ln SE, Iowa City, IA 52240",895 - 1130,1-2 Beds,3196006211.0,895,1130
Iowa,Heritage Hill,"320 Historic Dr, West Branch, IA 52358",1295 - 1800,2-3 Beds,3196007323.0,1295,1800
Iowa,Parkside Manor,"612 12th Ave, Coralville, IA 52241",845 - 1230,1-3 Beds,3196006727.0,845,1230
Iowa,Scotsdale Apts,"210 6th St, Coralville, IA 52241",920 - 975,2 Beds,3194088857.0,920,975
Iowa,Green Meadow Apartments,"10-80 Green Meadow Ct, North Liberty, IA 52317",1100,2 Beds,8555880173.0,1100,1100
Iowa,Park Place Apts,"1526 5th St, Coralville, IA 52241",860 - 915,1-2 Beds,3198951995.0,860,915
Iowa,Penn Street Place,"755 Community Dr, North Liberty, IA 52317",1125 - 1700,1-2 Beds,3195190207.0,1125,1700
Iowa,Lakewood Hills Apartments,"209 Holiday Rd, Coralville, IA 52241",695 - 985,Studio - 2 Beds,3195190162.0,695,985
Iowa,318 Finkbine Ln Unit 8,"318 Finkbine Ln Unit 8, Iowa City, IA 52246",905,"2 Beds, 1 Bath, 850 sq ft",3194814968.0,905,905
Iowa,30 Lincoln Ave,"30 Lincoln Ave, Iowa City, IA 52246",995 - 1495,"2-3 Beds, 2 Baths",3196585040.0,995,1495
Iowa,401 Bainberry St,"401 Bainberry St Unit 411, Tiffin, IA 52340",1895,"3 Beds, 2.5 Baths, 1,750 sq ft",3194815368.0,1895,1895
Iowa,204 E Main St Unit 204 - 3,"204 E Main St Unit 204 - 3, Hills, IA 52235",895,"1 Bed, 1 Bath, 580 sq ft",3199841575.0,895,895
Iowa,1139 Lily Ln,"1139 Lily Ln Unit Screened Porch Townhome, North Liberty, IA 52317",1995,"3 Beds, 2.5 Baths, 1,516 sq ft",3194815866.0,1995,1995
Iowa,555 Potter St Unit 555 Potter St,"555 Potter St Unit 555 Potter St, Tiffin, IA 52340",995,"2 Beds, 1 Bath, 905 sq ft",3194815864.0,995,995
Iowa,"908 E Washington St, Iowa City, IA 52240","908 E Washington St, Iowa City, IA 52240",650 - 800,"1 Bed, 1 Bath",3193593242.0,650,800
Iowa,"1894 N Dubuque Rd, Iowa City, IA 52245","1894 N Dubuque Rd, Iowa City, IA 52245",1950,"3 Beds, 2.5 Baths, 1,988 sq ft",3193837364.0,1950,1950
Iowa,"808 Benton Dr Unit 23, Iowa City, IA 52246","808 Benton Dr Unit 23, Iowa City, IA 52246",1100,"2 Beds, 1 Bath, 767 sq ft",3192515591.0,1100,1100
Iowa,"2661 Lakeside Dr Unit 2, Iowa City, IA 52240","2661 Lakeside Dr Unit 2, Iowa City, IA 52240",795,"2 Beds, 1 Bath, 800 sq ft",3193025925.0,795,795
Iowa,"715 Westgate St Unit Top, Iowa City, IA 52246","715 Westgate St Unit Top, Iowa City, IA 52246",1600,"3 Beds, 1 Bath, 950 sq ft",3197252089.0,1600,1600
Iowa,"2522 Walden Rd, Iowa City, IA 52246","2522 Walden Rd, Iowa City, IA 52246",1750,"3 Beds, 2 Baths, 1,745 sq ft",3193337130.0,1750,1750
Iowa,"1207 Cambria Ct Unit 1207, Iowa City, IA 52246","1207 Cambria Ct Unit 1207, Iowa City, IA 52246",1680,"2 Beds, 1.5 Baths, 1,325 sq ft",3192598672.0,1680,1680
Iowa,"921 E Burlington St, Iowa City, IA 52240","921 E Burlington St, Iowa City, IA 52240",495 - 745,"Studio - 1 Bed, 1 Bath",3196006090.0,495,745
Iowa,"2762 Irving Ave, Iowa City, IA 52246","2762 Irving Ave, Iowa City, IA 52246",3200,"3 Beds, 3.5 Baths, 2,008 sq ft",3196007191.0,3200,3200
Iowa,"2713 Wayne Ave, Iowa City, IA 52240","2713 Wayne Ave, Iowa City, IA 52240",1350,"3 Beds, 1.5 Baths, 1,148 sq ft",5105910764.0,1350,1350
Iowa,"636 Grandview Ct Unit 636, Iowa City, IA 52246","636 Grandview Ct Unit 636, Iowa City, IA 52246",1950,"3 Beds, 2 Baths, 1,328 sq ft",3196006038.0,1950,1950
Iowa,"1848 W Benton St Unit 101, Iowa City, IA 52246","1848 W Benton St Unit 101, Iowa City, IA 52246",1700,"2 Beds, 2 Baths, 1,200 sq ft",,1700,1700
Iowa,"304 S Summit St Unit 103, Iowa City, IA 52240","304 S Summit St Unit 103, Iowa City, IA 52240",1200,"1 Bed, 1 Bath, 500 sq ft",3193837042.0,1200,1200
Iowa,"3744 Lacina Dr SW, Iowa City, IA 52240","3744 Lacina Dr SW, Iowa City, IA 52240",4500,"4 Beds, 3.5 Baths, 3,830 sq ft",3195190197.0,4500,4500
Iowa,"2874 Triple Crown Ln Unit 1, Iowa City, IA 52240","2874 Triple Crown Ln Unit 1, Iowa City, IA 52240",1200,"2 Beds, 1 Bath, 906 sq ft",,1200,1200
Iowa,"560 Penn Ct Unit 12, North Liberty, IA 52317","560 Penn Ct Unit 12, North Liberty, IA 52317",1200,"2 Beds, 1 Bath, 874 sq ft",,1200,1200
Iowa,"70 Cherry Ct Unit 3, North Liberty, IA 52317","70 Cherry Ct Unit 3, North Liberty, IA 52317",1300,"2 Beds, 2 Baths, 1,034 sq ft",,1300,1300
Iowa,"201 21st Ave Pl, Coralville, IA 52241","201 21st Ave Pl, Coralville, IA 52241",1490,"3 Beds, 2.5 Baths, 1,368 sq ft",,1490,1490
Iowa,"1355 Ozark Ridge, Coralville, IA 52241","1355 Ozark Ridge, Coralville, IA 52241",2300,"4 Beds, 3.5 Baths, 2,005 sq ft",,2300,2300
Iowa,"90 Jefferson St Unit #5, North Liberty, IA 52317","90 Jefferson St Unit #5, North Liberty, IA 52317",1250,"2 Beds, 2 Baths, 1,000 sq ft",,1250,1250
Iowa,"2863 Spring Rose Cir, Coralville, IA 52241","2863 Spring Rose Cir, Coralville, IA 52241",1400 - 1515,"1-2 Beds, 1-2 Baths",,1400,1515
Iowa,"1886 Goose Lake Cir, North Liberty, IA 52317","1886 Goose Lake Cir, North Liberty, IA 52317",1900,"3 Beds, 2 Baths, 1,586 sq ft",,1900,1900
Iowa,"47 Renee Ln, Tiffin, IA 52340","47 Renee Ln, Tiffin, IA 52340",2250,"3 Beds, 2.5 Baths, 2,184 sq ft",3193337641.0,2250,2250
Iowa,"1512 1st Ave Unit C205N, Coralville, IA 52241","1512 1st Ave Unit C205N, Coralville, IA 52241",1598,"3 Beds, 2 Baths, 1,100 sq ft",5154618048.0,1598,1598
Iowa,"140 Jefferson Ln, North Liberty, IA 52317","140 Jefferson Ln, North Liberty, IA 52317",1800,"2 Beds, 2 Baths, 1,349 sq ft",,1800,1800
Iowa,"533 E Goldfinch Dr, Tiffin, IA 52340","533 E Goldfinch Dr, Tiffin, IA 52340",2200,"3 Beds, 2.5 Baths, 1,761 sq ft",,2200,2200
Iowa,"2861 Coral Ct Unit 2001, Coralville, IA 52241","2861 Coral Ct Unit 2001, Coralville, IA 52241",1200,"2 Beds, 1 Bath, 891 sq ft",3192377728.0,1200,1200
Iowa,"2270 Holiday Rd Unit 5001, Coralville, IA 52241","2270 Holiday Rd Unit 5001, Coralville, IA 52241",1200,"2 Beds, 1 Bath, 891 sq ft",3192099746.0,1200,1200
Iowa,"402 W Benton St, Iowa City, IA 52246","402 W Benton St, Iowa City, IA 52246",1400,"2 Beds, 1 Bath, 1,000 sq ft",3195194571.0,1400,1400
Iowa,"815 Bowery St Unit 2, Iowa City, IA 52240","815 Bowery St Unit 2, Iowa City, IA 52240",950,"2 Beds, 1 Bath, 750 sq ft",3196006640.0,950,950
Iowa,"2130 Davis St, Iowa City, IA 52240","2130 Davis St, Iowa City, IA 52240",900,"2 Beds, 1 Bath, 900 sq ft",,900,900
Iowa,"909 N Governor St, Iowa City, IA 52245","909 N Governor St, Iowa City, IA 52245",1995,"3 Beds, 1.5 Baths, 1,800 sq ft",3193592981.0,1995,1995
Iowa,"801 Melrose Ave, Iowa City, IA 52246","801 Melrose Ave, Iowa City, IA 52246",1050,"1 Bed, 1 Bath, 700 sq ft",3198204595.0,1050,1050
Iowa,"1 Triangle Pl Unit 2, Iowa City, IA 52246","1 Triangle Pl Unit 2, Iowa City, IA 52246",1195,"1 Bed, 1 Bath, 700 sq ft",3196007269.0,1195,1195
Iowa,"3201 Dubuque St NE, Iowa City, IA 52240","3201 Dubuque St NE, Iowa City, IA 52240",1500,"2 Beds, 1 Bath, 1,008 sq ft",3193481363.0,1500,1500
Iowa,"2301 Jessup Cir, Iowa City, IA 52246","2301 Jessup Cir, Iowa City, IA 52246",3500,"5 Beds, 3.5 Baths, 3,246 sq ft",3193041711.0,3500,3500
Iowa,"1009 Twilight Dr, North Liberty, IA 52317","1009 Twilight Dr, North Liberty, IA 52317",1850,"4 Beds, 2 Baths, 1,965 sq ft",3193085331.0,1850,1850
Iowa,"1803 5th St Unit 2, Coralville, IA 52241","1803 5th St Unit 2, Coralville, IA 52241",1200,"3 Beds, 1.5 Baths, 1,000 sq ft",3193592130.0,1200,1200
Iowa,"21 Redtail Bnd, Coralville, IA 52241","21 Redtail Bnd, Coralville, IA 52241",2050,"3 Beds, 2 Baths, 1,622 sq ft",3196006129.0,2050,2050
Iowa,"10 Redtail Ct, Coralville, IA 52241","10 Redtail Ct, Coralville, IA 52241",2500,"2 Beds, 2.5 Baths, 2,064 sq ft",3195194553.0,2500,2500
Iowa,"320 Main St, Tiffin, IA 52340","320 Main St, Tiffin, IA 52340",950,"2 Beds, 2 Baths, 900 sq ft",3192716071.0,950,950
Iowa,"1230 Exchange St Unit 1230, North Liberty, IA 52317","1230 Exchange St Unit 1230, North Liberty, IA 52317",2100,"3 Beds, 4 Baths, 1,966 sq ft",3195194461.0,2100,2100
Iowa,"1453 Valley View Dr Unit A, Coralville, IA 52241","1453 Valley View Dr Unit A, Coralville, IA 52241",950,"2 Beds, 1 Bath, 1,080 sq ft",3195191355.0,950,950
Iowa,"944 Spring Ridge Dr, Iowa City, IA 52246","944 Spring Ridge Dr, Iowa City, IA 52246",2300,"4 Beds, 2 Baths, 2,240 sq ft",3853547274.0,2300,2300
Iowa,"944 Spring Ridge Dr, Iowa City, IA 52246","944 Spring Ridge Dr, Iowa City, IA 52246",700,"4 Beds, 2 Baths, 2,270 sq ft",3853547705.0,700,700
Iowa,"2111 Palmer Cir, Iowa City, IA 52240","2111 Palmer Cir, Iowa City, IA 52240",2000,"4 Beds, 2 Baths, 1,275 sq ft",3192598699.0,2000,2000
Iowa,"944 Spring Ridge Dr, Iowa City, IA 52246","944 Spring Ridge Dr, Iowa City, IA 52246",700,"1 Bed, 1 Bath",3852172760.0,700,700
Iowa,"944 Spring Ridge Dr, Iowa City, IA 52246","944 Spring Ridge Dr, Iowa City, IA 52246",700,"1 Bed, 1 Bath",3852130889.0,700,700
Iowa,"2953 Heinz Rd, Iowa City, IA 52240","2953 Heinz Rd, Iowa City, IA 52240",1350,"2 Beds, 2 Baths, 1,219 sq ft",8152172379.0,1350,1350
Iowa,"478 RJ Dr, Tiffin, IA 52340","478 RJ Dr, Tiffin, IA 52340",2100,"3 Beds, 3 Baths, 1,650 sq ft",9014503657.0,2100,2100
Iowa,"925 E Bloomington St, Iowa City, IA 52245","925 E Bloomington St, Iowa City, IA 52245",3600,"6 Beds, 2 Baths, 3,000 sq ft",3196006637.0,3600,3600
Iowa,"404 Brown St, Iowa City, IA 52245","404 Brown St, Iowa City, IA 52245",Call for Rent,"5 Beds, 4.5 Baths",,0,0
Iowa,"2694 Pinto Ln, Iowa City, IA 52240","2694 Pinto Ln, Iowa City, IA 52240",1700,"2 Beds, 2 Baths",,1700,1700
Iowa,"1509 Ranier Dr, Iowa City, IA 52246","1509 Ranier Dr, Iowa City, IA 52246",Call for Rent,"2 Beds, 2.5 Baths",,0,0
Iowa,"13 The Woods NE, Iowa City, IA 52240","13 The Woods NE, Iowa City, IA 52240",3800,"4 Beds, 3 Baths",,3800,3800
Iowa,"149 Hoover Blvd, West Branch, IA 52358","149 Hoover Blvd, West Branch, IA 52358",1299,"3 Beds, 2 Baths",8882294152.0,1299,1299
Iowa,"1300 Nicholas Ln, North Liberty, IA 52317","1300 Nicholas Ln, North Liberty, IA 52317",2200,"3 Beds, 2.5 Baths",,2200,2200
Iowa,"139 Hoover Blvd, West Branch, IA 52358","139 Hoover Blvd, West Branch, IA 52358",1299,"3 Beds, 2 Baths",8882294152.0,1299,1299
Iowa,"300 S Clinton St Unit 703, Iowa City, IA 52240","300 S Clinton St Unit 703, Iowa City, IA 52240",1795,"1 Bed, 1 Bath, 555 sq ft",,1795,1795
Iowa,"714 N Van Buren St, Iowa City, IA 52245","714 N Van Buren St, Iowa City, IA 52245",565,"6 Beds, 3 Baths, 3,100 sq ft",,565,565
Iowa,"1059 W Benton St Unit 1059-01, Iowa City, IA 52246","1059 W Benton St Unit 1059-01, Iowa City, IA 52246",1050,"1 Bed, 1 Bath, 858 sq ft",,1050,1050
Iowa,"923 Talwrn Ct, Iowa City, IA 52246","923 Talwrn Ct, Iowa City, IA 52246",2250,"3 Beds, 2.5 Baths, 1,964 sq ft",,2250,2250
Iowa,"6 Oak Park Ct, Iowa City, IA 52246","6 Oak Park Ct, Iowa City, IA 52246",1945,"3 Beds, 2 Baths, 1,504 sq ft",,1945,1945
Iowa,"30 Gathering Pl Ln Unit 30-202, Iowa City, IA 52246","30 Gathering Pl Ln Unit 30-202, Iowa City, IA 52246",1460,"1 Bed, 1.5 Baths, 916 sq ft",,1460,1460
Iowa,"30 Gathering Pl Ln Unit 30-206, Iowa City, IA 52246","30 Gathering Pl Ln Unit 30-206, Iowa City, IA 52246",1725,"2 Beds, 2 Baths, 1,172 sq ft",,1725,1725
Iowa,"30 Gathering Pl Ln Unit 30-102, Iowa City, IA 52246","30 Gathering Pl Ln Unit 30-102, Iowa City, IA 52246",1450,"1 Bed, 1.5 Baths, 916 sq ft",,1450,1450
Iowa,"868 McCollister Ct, Iowa City, IA 52240","868 McCollister Ct, Iowa City, IA 52240",2900,"5 Beds, 3 Baths, 2,600 sq ft",,2900,2900
Iowa,"408 Westgate St, Iowa City, IA 52246","408 Westgate St, Iowa City, IA 52246",1195,"2 Beds, 1.5 Baths, 896 sq ft",,1195,1195
Iowa,"30 Gathering Pl Ln Unit 30-201, Iowa City, IA 52246","30 Gathering Pl Ln Unit 30-201, Iowa City, IA 52246",1750,"2 Beds, 2 Baths, 1,108 sq ft",,1750,1750
Iowa,"20 Valley Ave, Iowa City, IA 52246","20 Valley Ave, Iowa City, IA 52246",1750,"2 Beds, 1.5 Baths, 1,251 sq ft",,1750,1750
Iowa,"1673 McCleary Ln, Iowa City, IA 52245","1673 McCleary Ln, Iowa City, IA 52245",2050,"3 Beds, 2 Baths, 1,660 sq ft",,2050,2050
Iowa,"50 Thistle Ct Unit 50, Iowa City, IA 52240","50 Thistle Ct Unit 50, Iowa City, IA 52240",1450,"2 Beds, 1.5 Baths, 1,000 sq ft",,1450,1450
Iowa,"1 University Way, Iowa City, IA 52246","1 University Way, Iowa City, IA 52246",2500,"2 Beds, 2 Baths, 1,130 sq ft",,2500,2500
Iowa,"812 Benton Dr Unit 14, 14, Iowa City, IA 52246","812 Benton Dr Unit 14,  14, Iowa City, IA 52246",1000,"2 Beds, 1 Bath, 767 sq ft",,1000,1000
Iowa,"2319 Abbey Ln, Iowa City, IA 52246","2319 Abbey Ln, Iowa City, IA 52246",2500,"5 Beds, 3 Baths, 2,034 sq ft",,2500,2500
Iowa,"125 N Van Buren St Unit 2, Iowa City, IA 52245","125 N Van Buren St Unit 2, Iowa City, IA 52245",1050,"2 Beds, 1 Bath",,1050,1050
Iowa,"400 S Dodge St, Iowa City, IA 52240","400 S Dodge St, Iowa City, IA 52240",3000,"3 Beds, 2 Baths, 1,510 sq ft",,3000,3000
Iowa,"711 Westgate St, Iowa City, IA 52246","711 Westgate St, Iowa City, IA 52246",1650,"3 Beds, 1 Bath, 960 sq ft",,1650,1650
Iowa,"708 Westwinds Dr, Iowa City, IA 52246","708 Westwinds Dr, Iowa City, IA 52246",1000,"2 Beds, 1 Bath, 924 sq ft",,1000,1000
Iowa,"337 W Benton St, Iowa City, IA 52246","337 W Benton St, Iowa City, IA 52246",1650,"3 Beds, 1 Bath, 1,550 sq ft",,1650,1650
Iowa,"429 N Gilbert St Unit 5, Iowa City, IA 52245","429 N Gilbert St Unit 5, Iowa City, IA 52245",1095,"2 Beds, 1 Bath, 700 sq ft",,1095,1095
Iowa,"1428 Keokuk St, Iowa City, IA 52240","1428 Keokuk St, Iowa City, IA 52240",1600,"3 Beds, 1 Bath, 1,044 sq ft",,1600,1600
Iowa,"2432 Petsel Pl, Iowa City, IA 52246","2432 Petsel Pl, Iowa City, IA 52246",1025,"2 Beds, 1 Bath, 800 sq ft",,1025,1025
Iowa,"4351 York Pl, Iowa City, IA 52245","4351 York Pl, Iowa City, IA 52245",1300,"2 Beds, 1 Bath, 901 sq ft",,1300,1300
Iowa,"253 Lindemann Dr, Iowa City, IA 52245","253 Lindemann Dr, Iowa City, IA 52245",2650,"4 Beds, 3.5 Baths, 2,480 sq ft",,2650,2650
Iowa,"931 Dewey St Unit 931, Iowa City, IA 52245","931 Dewey St Unit 931, Iowa City, IA 52245",1600,"3 Beds, 2 Baths, 1,350 sq ft",,1600,1600
Iowa,"49 Arbor Hill Cir, Iowa City, IA 52245","49 Arbor Hill Cir, Iowa City, IA 52245",1500,"3 Beds, 2 Baths, 1,451 sq ft",,1500,1500
Iowa,"523 S Scott Blvd, Iowa City, IA 52245","523 S Scott Blvd, Iowa City, IA 52245",1095,"2 Beds, 1 Bath, 813 sq ft",,1095,1095
Iowa,"614 E Jefferson St, Iowa City, IA 52245","614 E Jefferson St, Iowa City, IA 52245",1200,"2 Beds, 1 Bath",,1200,1200
Iowa,"11 Arbor Hill Cir, Iowa City, IA 52245","11 Arbor Hill Cir, Iowa City, IA 52245",1250,"2 Beds, 1 Bath, 1,029 sq ft",,1250,1250
Iowa,"12 Green Mountain Dr, Iowa City, IA 52245","12 Green Mountain Dr, Iowa City, IA 52245",1250,"2 Beds, 1 Bath, 944 sq ft",,1250,1250
Iowa,"600 Grandview Ct, Iowa City, IA 52246","600 Grandview Ct, Iowa City, IA 52246",2100,"3 Beds, 2 Baths, 1,379 sq ft",,2100,2100
Iowa,"728 Westwinds Dr, Iowa City, IA 52246","728 Westwinds Dr, Iowa City, IA 52246",1195,"2 Beds, 1 Bath, 924 sq ft",,1195,1195
Iowa,"402 Cambria Dr, North Liberty, IA 52317","402 Cambria Dr, North Liberty, IA 52317",2100,"3 Beds, 2.25 Baths, 1,510 sq ft",,2100,2100
Iowa,"2232 Denison Ave, North Liberty, IA 52317","2232 Denison Ave, North Liberty, IA 52317",2000,"3 Beds, 2.5 Baths, 1,614 sq ft",,2000,2000
Iowa,"8 Redtail Ct, Coralville, IA 52241","8 Redtail Ct, Coralville, IA 52241",2350,"4 Beds, 2.25 Baths, 2,064 sq ft",,2350,2350
Iowa,"40 Zeller Crossing, North Liberty, IA 52317","40 Zeller Crossing, North Liberty, IA 52317",1950,"2 Beds, 1 Bath, 865 sq ft",,1950,1950
Iowa,"2210 W Lake Rd Unit 301, North Liberty, IA 52317","2210 W Lake Rd Unit 301, North Liberty, IA 52317",1300,"3 Beds, 2 Baths, 1,180 sq ft",,1300,1300
Iowa,"23-25 Redtail Ct Unit 24, Coralville, IA 52241","23-25 Redtail Ct Unit 24, Coralville, IA 52241",2000,"3 Beds, 2 Baths, 1,622 sq ft",,2000,2000
Iowa,"1606 Aspen Ct, North Liberty, IA 52317","1606 Aspen Ct, North Liberty, IA 52317",2300,"3 Beds, 2.25 Baths, 2,002 sq ft",,2300,2300
Iowa,"185 Sweetwater Ln, North Liberty, IA 52317","185 Sweetwater Ln, North Liberty, IA 52317",2350,"3 Beds, 2.5 Baths, 2,002 sq ft",,2350,2350
Iowa,"3281 Redhawk St Unit 07-107, Coralville, IA 52241","3281 Redhawk St Unit 07-107, Coralville, IA 52241",1235,"1 Bed, 1 Bath, 600 sq ft",,1235,1235
Iowa,"3221 Redhawk St Unit 01-205, Coralville, IA 52241","3221 Redhawk St Unit 01-205, Coralville, IA 52241",1265,"1 Bed, 1 Bath, 720 sq ft",,1265,1265
Iowa,"807 7th Ave, Coralville, IA 52241","807 7th Ave, Coralville, IA 52241",1940,"4 Beds, 2 Baths",,1940,1940
Iowa,"3201 Redhawk St Unit 03-104, Coralville, IA 52241","3201 Redhawk St Unit 03-104, Coralville, IA 52241",1265,"1 Bed, 1 Bath, 720 sq ft",,1265,1265
Iowa,"20 Redtail Bend, Coralville, IA 52241","20 Redtail Bend, Coralville, IA 52241",2250,"3 Beds, 2 Baths, 1,622 sq ft",,2250,2250
Iowa,"155 Bayberry Ln, North Liberty, IA 52317","155 Bayberry Ln, North Liberty, IA 52317",2100,"3 Beds, 2 Baths, 2,300 sq ft",,2100,2100
Iowa,"3281 Redhawk St Unit 07-106, Coralville, IA 52241","3281 Redhawk St Unit 07-106, Coralville, IA 52241",1235,"1 Bed, 1 Bath, 600 sq ft",,1235,1235
Iowa,"1765 Sara Ct, North Liberty, IA 52317","1765 Sara Ct, North Liberty, IA 52317",2450,"4 Beds, 3.5 Baths, 2,265 sq ft",,2450,2450
Iowa,"530 Iris Ave, Tiffin, IA 52340","530 Iris Ave, Tiffin, IA 52340",1200,"2 Beds, 1 Bath, 986 sq ft",,1200,1200
Iowa,"1632 5th St, Coralville, IA 52241","1632 5th St, Coralville, IA 52241",995,"2 Beds, 1 Bath",,995,995
